"","id","review_date","location","restaurant_name","review"
"118","rn563455094","Reviewed February 28, 2018 "," Kata Beach","istanbul turkish restaurant","Super friendly warm reception with fantastic food. Huge very filling breakfast. Lots of choice for kids. Highly recommend a visit.More"
"119","rn563434772","Reviewed February 28, 2018 "," Kata Beach","istanbul turkish restaurant","The Turkish food has always been my favourite especially after a few visits to Turkey and the Middle East.
I did not find the food in this restaurant very tasty. The chicken shish was not seasoned enough for me however the meat was well cooked....More"
"120","rn563315646","Reviewed February 28, 2018 "," Kata Beach","istanbul turkish restaurant","We have been keep coming here many times during our visits to Phuket and you can see the same good standart each and every time...
As we are also Turkish we do compare the food with our country and honestly it is all same what...More"
"121","rn562227385","Reviewed February 22, 2018 "," Kata Beach","istanbul turkish restaurant","Family run restaurant with authentic Turkish menu. I had the beef mince crepes with youghurt as I’ve had this a lot in Turkey- it was okay. My partners meal came out completely covered in ants! Had to send it back for a new order, but...More"
"122","rn562172949","Reviewed February 22, 2018 "," Kata Beach","istanbul turkish restaurant","Went here after fancying something different to Thai food.
Very nice Turkish food and nice meat, staff very friendly."
"123","rn561383163","Reviewed February 18, 2018 "," Kata Beach","istanbul turkish restaurant","The tourist areas of Phuket/Patong/Karon/Kata have over 2500 restaurants. There are very very few worth visiting a second time. Most are well below average.
This is NOT the case with Istanbul Turkish. I would return time and time again.
The owners are on deck, with...More"
"124","rn561025572","Reviewed February 17, 2018 "," Kata Beach","istanbul turkish restaurant","We’ve tried the humus, cheese rolls, ayran and the iskender kebab. All was very tasty! We recomand and we can’t wait to come black again!"
"125","rn559924006","Reviewed February 11, 2018 "," Kata Beach","istanbul turkish restaurant","This is far best food I tried in Phuket so far. All recommendations, this is a must visit place in Kata beach. Very warm welcome by owners and food to “kill for” . 5 star dining, very delicious. Thank You /Hvala from Serbian visitorsMore"
"126","rn559513670","Reviewed February 9, 2018 "," Kata Beach","istanbul turkish restaurant","Would recommend trying this restaurant wonderful food. Little bit of a walk but worth it. Had the platter."
"127","rn559333549","Reviewed February 8, 2018 "," Kata Beach","istanbul turkish restaurant","We had a greta meal here in Dec, we ordered a few different things as there were so many yummy options. All were so tasty! Owners are lovely. Would definitely recommend a stop here.More"
"128","rn559331755","Reviewed February 8, 2018 "," Kata Beach","istanbul turkish restaurant","Dining at the Istanbul cafe is not just about the food (which is amazing) but also the hospitality and warmth with which the family greets you and makes you feel at home.. the host even gifted my wife a bracelet with the traditional Turkish luck...More"
"129","rn559178938","Reviewed February 8, 2018 "," Kata Beach","istanbul turkish restaurant","What a nice change from all the Thai food. Perfectly made AUTHENTIC Turkish food. Which basicly is the best kitchen in the world. Super friendly staff, good prices. Just gp eat here.More"
"130","rn559111262","Reviewed February 7, 2018 "," Kata Beach","istanbul turkish restaurant","This is the best food I’ve found in Phuket, food well cook, perfect and the wait staff always make sure you get what you want!More"
"131","rn558940293","Reviewed February 6, 2018 "," Kata Beach","istanbul turkish restaurant","Very generous portion sizes and freshly baked bread and pide. Breakfast was delicious and felt like I was in Turkey. Very satisfied."
"132","rn558009855","Reviewed February 2, 2018 "," Kata Beach","istanbul turkish restaurant","Last night we've had dinner at Istanbul for the 2nd night in a row. The food is so good here and the service is perfect. Traditional Turkish cuisine prepared to its finest.. chebureki, lamb, humus, eggplant.. everything we ordered was delicious and reasonably priced. Highly...More"
"133","rn557923162","Reviewed February 2, 2018 "," Kata Beach","istanbul turkish restaurant","Sorry... that is not reasonable to mouve to Thailand, make 10'000 km and go to eat Kebab ? NO, NO AND NO...Thai dishes are much better, have more flavor and are 100x better than any Kebab... Go there and eat a green curry, You will...More"
"134","rn557493980","Reviewed January 31, 2018 "," Kata Beach","istanbul turkish restaurant","Grate place for breakfast. You feel like you are having breakfast in turkey. Grate host and wonderful environment."
"135","rn555717235","Reviewed January 22, 2018 "," Kata Beach","istanbul turkish restaurant","Me and my boyfriend visited Istanbul for a late lunch around 4pm. There was only us and another couple in the restaurant at this time so it was quiet and service was good. The food was delicious I had ye bean stew as I am...More"
"136","rn554494098","Reviewed January 17, 2018 "," Kata Beach","istanbul turkish restaurant","Would definitely recommend to come here the food is amazing!! Reasonable price, definitely worth it for the quality and taste :)More"
"137","rn553809708","Reviewed January 14, 2018 "," Kata Beach","istanbul turkish restaurant","The best breakfast we had in phuket. The food was absolutely delicious, the staff friendly and helpful, and a gracious owner who spent time talking to my mother and I.More"
"138","rn553724573","Reviewed January 14, 2018 "," Kata Beach","istanbul turkish restaurant","We took a drive to go try this place out and I must say it was really worth the visit.
We got a taste of turkey in Phuket o:)
Great service and prices!
Definitely worth a visit!More"
"139","rn553472168","Reviewed January 12, 2018 "," Kata Beach","istanbul turkish restaurant","The food was very delicious the restaurant has a cozy vibe and The owner was really friendly and nice which added that extra touched of good experience. We had a great time Overall. :) highly recommendedMore"
"140","rn552402847","Reviewed January 8, 2018 "," Kata Beach","istanbul turkish restaurant","Ate here on a whim as it was just up from our hotel, and we fancied a change from Thai food. Very glad that we did.
We walked in at around 6pm, shortly after he had to close his shutters after having sold out of...More"
"141","rn552094615","Reviewed January 6, 2018 "," Kata Beach","istanbul turkish restaurant","Fabulous Turkish meal would highly recommend. We had the recommended share plate and it was absolutely delicious."
"142","rn551398381","Reviewed January 3, 2018 "," Kata Beach","istanbul turkish restaurant","we ate here 3 time in one week. the proprieter was lovely. the food was SO FRESH and beautiful flavoursMore"
"143","rn550777521","Reviewed January 1, 2018 "," Kata Beach","istanbul turkish restaurant","It is a must-see and must-eat type of place in Phuket. Especially the breakfast is very rich and tasty. Local jams worth to try. Friendliness is always there, no worries. Feels like family"
"144","rn550505958","Reviewed December 31, 2017 "," Kata Beach","istanbul turkish restaurant","Spectacular Restaurant!! Super warm and caring host/owner/staff and the food is out of this world. The meats where cooked to perfections and all the added sauces and dressings where on point. Visited while on holiday and had to go back one more time before we...More"
"145","rn550304362","Reviewed December 30, 2017 "," Kata Beach","istanbul turkish restaurant","Visited here on our last night & wished we'd found it sooner!
The food was extremely good. So many choices, we opted for the sharer plate for 2 at 640thb it was very good value. Lots of different dishes to taste.
The service was great,...More"
"146","rn550085358","Reviewed December 29, 2017 "," Kata Beach","istanbul turkish restaurant","We have not had better food than this in Phuket so far, what a meal !
The restaurant is tucked away in an alley with around seating for 25/30 people at a time , we booked earlier in the day for 730 pm and were...More"
"147","rn549888091","Reviewed December 28, 2017 "," Kata Beach","istanbul turkish restaurant","A lovey family friendly restaurant with hearty traditional meals. Very reasonably priced and reasonably well located."
"148","rn549884231","Reviewed December 28, 2017 "," Kata Beach","istanbul turkish restaurant","Went here with 3 friends to eat delicious Turkish food on our Thailand trip.
All meals were very tasty and the Service was also perfect.
So good that we will come again after 2 days!!!More"
"149","rn549674717","Reviewed December 28, 2017 "," Kata Beach","istanbul turkish restaurant","Really enjoyed our food and great service. Owner was attentive. Turkish pizza was the best. Would highly recommendMore"
